supplier_id,material_id,orders,spend,qty_ordered,qty_received,qty_short,qty_rejected,short_loss,reject_loss,premium_gap,premium_pct,late_orders,mean_days_late,median_price,benchmark,return_loss,qty_returned,short_delivery_pct,late_orders_pct,quality_rejection_pct,price_premium_pct,short_delivery_adj,short_delivery_panel,late_delivery_adj,late_delivery_panel,quality_rejection_adj,quality_rejection_panel,price_premium_adj,price_premium_panel,score_short_delivery,score_late_delivery,score_quality_rejection,score_price_premium,score,flags,leakage,leakage_per_lakh,low_confidence
VS10,GI Wire,8,15386861.459999999,182.36,180.99,1.3700000000000028,0.0,115657.45260000048,0.0,-31348.682464544545,-0.027012876549057624,6,1.125,79747.95499999999,87622.73,26479.954987846944,0.3320455676618535,0.7512612415003305,75.0,0.1834607258201301,-2.7012876549057623,0.671729364610046,0.7928518581395263,1.275684047496128,1.9775280898876404,0.2671984478501845,0.9750811560699817,-1.3958689727861189,3.049089196998296,89.90777330138116,100.0,100.0,100.0,96.97233199041435,[],142137.40758784744,923.7582853225186,False
VS10,HR Coils,9,24243868.93,278.98,277.35,1.6300000000000012,0.0,137615.92289999925,0.0,3073830.5369426752,0.1898899627430721,6,1.2222222222222223,92040.08,77747.015,40659.601399872816,0.4417597355399171,0.5842712739264467,66.66666666666667,0.15927879413734164,18.98899627430721,0.5700595195189981,0.7659538489832981,1.3274209012464044,1.9323843416370108,0.24567165448053088,1.0275266204297402,12.454640790127957,6.042133537357304,96.68576297411768,100.0,100.0,0.0,79.00572889223531,[],178275.52429987205,735.3427161919244,False
VS10,Hex Bars,3,7952698.35,83.26,82.93,0.33000000000000185,0.0,29034.89680000022,0.0,815372.9090017511,0.11136396034340533,3,1.0,89482.36,85630.59,16779.650764192025,0.18751909051339308,0.3963487869325028,100.0,0.22611731642758115,11.136396034340533,0.4889297710906827,0.750579496975409,1.322986577181208,1.728744939271255,0.33553074559676266,0.6783321114707905,4.609149087006019,2.0995196224827377,100.0,100.0,100.0,24.749839533653674,84.94996790673073,[],45814.547564192246,576.088084168215,True
VS10,MS Flats,5,16125012.66,162.76,161.75,1.0099999999999891,0.0,95356.88559999946,0.0,3380657.436900493,0.2382838526964574,3,1.4,105199.83,82299.18,420323.07791348756,3.995472976652981,0.6205455885967002,60.0,2.4701533085953518,23.82838526964574,0.5825119750911454,0.835588215786445,1.4583892617449663,2.006644518272425,1.4356660558468115,1.025137757196309,12.260593094125525,4.231608669949848,95.85559926930786,100.0,32.8053909810048,0.0,61.95802752604356,[],515679.963513487,3198.012766791136,False
VS10,MS Pipes,9,14636264.100000001,176.08,175.06,1.0200000000000031,0.0,80193.55660000106,0.0,951188.6673161259,0.10918357030949796,8,1.6666666666666667,74894.53,79671.62,33477.270755316786,0.4469922003024358,0.5792821444797837,88.88888888888889,0.2553365704915091,10.918357030949796,0.5668522220175719,0.7744255024799029,1.6131351869606902,1.9185185185185185,0.3074230821367814,1.2470140641608212,7.26637270511248,6.597865126401695,96.8995828075461,98.00090746123206,100.0,0.0,78.57010170757184,[],113670.82735531784,776.6382635533191,False
VS10,MS Rods,12,16306975.8,220.26999999999998,219.0,1.2699999999999885,0.0,92574.98839999997,0.0,-2386715.4320372012,-0.11051512605795628,8,1.4166666666666667,76750.005,88110.89,271782.3172435517,3.5411374532620776,0.5765651246197796,66.66666666666667,1.6169577412155607,-11.051512605795628,0.5671278413744298,0.788919666446106,1.4461113304382156,1.8925081433224755,1.2593757005928286,1.1907554122490775,-7.5973027456777045,4.23647940347009,96.88120818375556,100.0,44.55808133127033,100.0,85.20388278794425,[],364357.3056435517,2234.364667687504,False
VS10,MS Sheets,9,10496939.6,139.65,139.14,0.5099999999999989,0.0,38393.50420000008,0.0,-976097.4681117923,-0.01304602889084498,8,2.2222222222222223,84922.89,85099.04,19255.796240213458,0.22674447655059146,0.3651987110633719,88.88888888888889,0.16296138892524903,-1.304602889084498,0.42922715767845,0.8023629291376927,1.9702780441035475,1.8790035587188612,0.24803903684418563,1.0203835613807282,-0.5912443863381378,3.3331616484574305,100.0,86.09614555647016,100.0,100.0,96.52403638911754,[],57649.30044021354,549.2010303671133,False
VS10,SS Pipes,8,19321615.86,212.59,211.51999999999998,1.0700000000000038,0.0,92511.50230000133,0.0,2595725.6837528106,0.14955628936285428,7,2.5,100876.88,82285.0025,26021.666188149826,0.2579547086324421,0.5033162425325762,87.5,0.1219528690584541,14.955628936285429,0.5191478267837356,0.7141696463660475,2.121837893649974,1.8642857142857143,0.2293474590737685,0.9358124398726226,9.469925852562307,5.667625820953892,100.0,81.04415057158927,100.0,0.0,75.26103764289732,[],118533.16848815116,613.4744078705183,False
VS10,SS Sheets,11,24612558.62,335.65,333.69,1.960000000000012,0.0,140919.8083999997,0.0,-1693108.3740523874,-0.03042153133581905,10,1.8181818181818181,66525.42,80209.9,25680.900581776965,0.3860313934399357,0.5839416058394197,90.9090909090909,0.11568563440316931,-3.042153133581905,0.571609342010098,0.7465648567993546,1.723993288590604,1.870503597122302,0.20490224962038875,1.2767407456151725,-1.8749799922734,4.2377431374054195,96.58244147471102,94.30563740690161,100.0,100.0,97.55114179413872,[],166600.70898177667,676.8930916690556,False
VS10,Spring Steel,8,21719990.41,271.62,270.44,1.179999999999998,0.0,83749.1332000012,0.0,-288526.6351380604,-0.030556439617641006,6,1.375,79782.64,84700.34,15362.86025627041,0.1925589358320358,0.4344304543111693,75.0,0.0712020913444889,-3.0556439617641007,0.47675657249363906,0.804445441279379,1.4295302013422817,1.7963636363636364,0.1981162112497899,0.7936961818042867,-1.6139343923912504,4.334171972882552,100.0,100.0,100.0,100.0,100.0,[],99111.99345627162,456.3169300969854,False
VS10,Square/Rect Tubes,11,25537858.150000002,283.89,282.57,1.3200000000000003,0.0,119703.79770000058,0.0,2746709.9954424147,0.10995505006566843,9,1.5454545454545454,95637.93,84792.12,39021.376813788556,0.4080115160772359,0.4649688259537146,81.81818181818181,0.14439307643317972,10.995505006566843,0.4898155558386758,0.7314050445852145,1.536493288590604,1.7634408602150538,0.22463861601602092,0.9819051603032114,7.775909979078865,4.949009299696743,100.0,100.0,100.0,0.0,80.0,[],158725.17451378913,621.5289222044219,False
VS10,Structural Steel,8,17302929.46,192.28,191.4,0.8799999999999994,0.0,72327.04850000114,0.0,1492450.1029807436,0.022419629639176687,7,1.625,72329.73,85952.26250000001,55415.23528177824,0.7661474096720428,0.4576659038901599,87.5,0.4002860029634497,2.241962963917669,0.4910553106960948,0.719847459996229,1.5833763551884357,1.7732793522267207,0.40062938763068884,1.472881334942787,1.6461314080283,5.830589040692322,100.0,98.99286852030723,100.0,74.13346751661565,94.57491063339994,[],127742.28378177938,738.2696905578171,False
VS11,Angles & Channels,7,12307284.54,141.06,140.49,0.5700000000000021,0.0,48246.04239999945,0.0,943231.1779673153,0.17722293613293166,5,1.4285714285714286,102953.32,83351.9,61304.408171052724,0.5954582928559538,0.40408336877924433,71.42857142857143,0.4238438983955824,17.722293613293168,0.44228477663782334,0.7113026493123651,1.5042892156862744,1.7416666666666667,0.6187904533033607,1.9498939866506468,11.312167873164185,4.309025190384596,100.0,100.0,87.26376448390153,0.0,76.81594112097538,[],109550.45057105218,890.1269017954484,False
VS11,CR Sheets,6,11873008.620000001,159.53,158.85,0.6800000000000042,0.0,44873.06150000048,0.0,-2287143.2535581696,-0.16056418059111197,5,2.0,71710.94,86890.00749999999,280005.1430684675,3.904636350722323,0.42625211558954684,83.33333333333333,2.4580650618333793,-16.056418059111195,0.45784967561240464,0.7884562788332824,1.8228609625668448,1.6705426356589148,1.7460880474428662,1.1175594422605428,-7.695322651795374,2.9946127341416036,100.0,91.01004827436024,12.110591541267812,100.0,75.78015995390702,[],324878.204568468,2736.275319645712,False
VS11,ERW Pipes,9,17422009.939999998,190.60000000000002,189.35,1.250000000000004,0.0,119132.88270000057,0.0,1786355.7147681355,0.10402636902763662,8,1.6666666666666667,90262.75,84318.07,487870.37223900954,5.4050023098012145,0.6558237145855215,88.88888888888889,2.8545034643787774,10.402636902763662,0.5986605121049189,0.8606405037702413,1.646533613445378,1.8619246861924685,2.153507809305732,1.0307966997896014,7.5224065221279295,1.2392765482212764,94.7790301350563,96.88762657840914,0.0,0.0,52.65561568511917,"[""quality_rejection""]",607003.2549390101,3484.1172575924397,False
VS11,Fasteners & Fittings,8,16864359.58,213.62,212.49,1.1299999999999963,0.0,91475.31069999939,0.0,-138848.53142422508,0.004962130758885529,7,2.0,79119.58,82686.755,55896.320266970186,0.7064789811443662,0.5289766875760679,87.5,0.33247634295466433,0.49621307588855296,0.5162036337544395,0.6608902615277615,1.8501131221719456,1.9425287356321839,0.5475683765006589,0.9250530699946431,1.2045895224635754,1.8480269950795833,100.0,90.10164295419023,92.01190293741497,81.4924989426944,91.82688626144017,[],147371.6309669696,873.8643781157423,False
VS11,GI Pipes,13,17089112.92,246.55,245.59,0.9600000000000071,0.0,66260.24170000007,0.0,-1459564.4868264922,-0.016187358150493117,9,1.3846153846153846,67913.19,77966.54,41012.120763870844,0.6038903600886786,0.3893733522612075,69.23076923076923,0.2458937090633489,-1.6187358150493116,0.4189270731997149,0.8113484045650325,1.4473039215686274,1.7452471482889733,0.42528868714971035,1.0856301861243616,-0.5196448005957219,4.14215938962826,100.0,100.0,100.0,100.0,100.0,[],107272.36246387092,627.7234106067976,False
VS11,GI Sheets,2,5838595.640000001,63.21,62.76,0.45000000000000284,0.0,42881.81840000022,0.0,862434.4338191397,0.19736134914746925,2,2.0,87599.9,75959.6525,61154.78698647185,0.6981148036295916,0.7119126720455669,100.0,1.1123562836672907,19.736134914746923,0.557522726041472,0.823990501850067,1.7216386554621848,1.9690265486725664,0.9547558168865475,1.3393373707505076,7.308889859201701,4.348862850517769,97.52154920595275,94.38412517784892,64.86607357835572,0.0,69.06901445083699,[],104036.60538647207,1781.877215022756,True
VS11,GI Wire,8,14334276.45,154.23,153.43,0.8000000000000025,0.0,75275.4368999998,0.0,1748828.1681011256,0.216279647801121,7,1.125,101951.14,85354.36,48113.79103028666,0.47192989730459767,0.5187058289567545,87.5,0.3075864546077023,21.627964780112098,0.5098831053733236,0.7928518581395263,1.3116515837104072,1.9775280898876404,0.5322515221332977,0.9750811560699817,14.208744417370372,3.049089196998296,100.0,100.0,93.03302656190571,0.0,78.25825664047643,[],123389.22793028646,860.7984390470331,False
VS11,HR Coils,6,10715081.09,135.56,134.76,0.7999999999999949,0.0,59625.1464000002,0.0,558668.7592694408,0.08351886449775081,6,2.1666666666666665,79096.93,77515.105,45255.19095987752,0.5721485139799677,0.590144585423425,100.0,0.4245685025081387,8.351886449775082,0.5472455682490655,0.7659538489832981,1.9137700534759359,1.9323843416370108,0.636908105992735,1.0275266204297402,5.618297989415323,6.042133537357304,98.20669305877986,87.97974524405721,86.05592097127656,7.930691160165271,74.55706270350045,[],104880.33735987771,978.810486630463,False
VS11,Hex Bars,9,25884582.9,273.78,271.88,1.9000000000000186,0.0,175649.2015000005,0.0,2334100.032724304,0.11196519924565698,7,1.0,87243.55,89482.36,19926.20445319732,0.22839745119492866,0.6939878734750597,77.77777777777777,0.08400671295973541,11.196519924565699,0.6231946142481934,0.750579496975409,1.2179621848739495,1.728744939271255,0.3724741833934907,0.6783321114707905,8.032759893286382,2.0995196224827377,93.14342332550466,100.0,100.0,0.0,77.9430269976514,[],195575.4059531978,755.5671524967776,False
VS11,MS Flats,9,18938858.85,194.41,193.59,0.819999999999995,0.0,77358.48379999981,0.0,3319122.6338175437,0.18100183829641117,7,1.4444444444444444,94199.1,79160.495,65461.9286955865,0.6949315725477897,0.4217890026233192,77.77777777777777,0.3589708004275994,18.100183829641118,0.44820962584350305,0.835588215786445,1.5036764705882353,2.006644518272425,0.5492368110514033,1.025137757196309,12.470829546549151,4.231608669949848,100.0,100.0,91.90067396736535,0.0,77.97516849184134,[],142820.41249558632,754.1130837224985,False
VS11,MS Pipes,10,17096865.53,200.97,199.86,1.1099999999999919,0.0,95212.9311999997,0.0,1902114.349646122,0.20753356579898502,7,1.5,94968.72,76256.695,523039.7476612926,5.507494969515148,0.5523212419764104,70.0,2.7556764582783684,20.7533565798985,0.5334697438642183,0.7744255024799029,1.5367647058823528,1.9185185185185185,2.1343561822436627,1.2470140641608212,14.614901665593539,6.597865126401695,99.12508135110299,100.0,0.0,0.0,54.737524405330895,[],618252.6788612923,3616.1755953244156,False
VS11,MS Rods,13,24498973.810000002,317.5,315.88,1.6199999999999957,0.0,119428.76350000035,0.0,-523.1162662728457,-0.04658789987737607,9,1.4615384615384615,67597.05,78204.08,37909.89995281829,0.5608218103129987,0.5102362204724396,69.23076923076923,0.1775426776981761,-4.658789987737607,0.5062169224633825,0.788919666446106,1.502859477124183,1.8925081433224755,0.3759240533859745,1.1907554122490775,-2.715239480870602,4.23647940347009,100.0,100.0,100.0,100.0,100.0,[],157338.66345281864,642.2255261507977,False
VS11,MS Sheets,3,4196687.720000001,51.19,50.96,0.2300000000000022,0.0,20298.97480000026,0.0,280553.80481162027,0.09726536532872691,2,1.0,71149.98,79645.78,80145.79589127688,1.126434552634827,0.44930650517679666,66.66666666666667,2.2104288709474624,9.726536532872691,0.478344156716195,0.8023629291376927,1.3814338235294117,1.8790035587188612,1.3862330954642048,1.0203835613807282,5.108696097942016,3.3331616484574305,100.0,100.0,36.100921673178576,16.4240560180537,67.31004162190538,[],100444.77069127714,2393.4297091630424,True
VS11,SS Pipes,11,29625527.490000002,379.31,377.82,1.4899999999999984,0.0,113033.31490000128,0.0,-1513773.0070500798,-0.01937083074812592,11,1.8181818181818181,77543.22,84749.935,23896.803135535087,0.3081739852373307,0.39281853892594404,100.0,0.08156635044130292,-1.937083074812592,0.4249898541490347,0.7141696463660475,1.7532169117647058,1.8642857142857143,0.334738000357849,0.9358124398726226,-0.6011221648762785,5.667625820953892,100.0,93.33151663443154,100.0,100.0,98.33287915860788,[],136930.11803553638,462.20313910615323,False
VS11,SS Sheets,7,11862424.92,148.51,147.79999999999998,0.7100000000000035,0.0,55954.52119999961,0.0,279616.3358610571,-0.013455938378482484,6,1.5714285714285714,77699.33,80641.285,401039.72885686887,5.1614309783220635,0.47808228402128045,85.71428571428571,3.4921725157794747,-1.3455938378482484,0.4854508105290111,0.7465648567993546,1.5876225490196079,1.870503597122302,2.4086488134439645,1.2767407456151725,0.1892335266650266,4.2377431374054195,100.0,98.85132872593482,0.0,98.4150988726702,74.39585195601775,[],456994.2500568685,3852.4522021326184,False
VS11,Spring Steel,4,13412831.61,149.37,148.75,0.6199999999999903,0.0,57116.65649999911,0.0,1524018.4640537046,0.12181436851507357,4,2.75,91113.91,86656.56,29637.863203782257,0.325283627974941,0.41507665528552606,100.0,0.21867806922685107,12.181436851507357,0.4599044843712527,0.804445441279379,2.116830065359477,1.7963636363636364,0.5925878253087395,0.7936961818042867,6.712856287883054,4.334171972882552,100.0,81.2110781812725,89.0106063502096,0.0,72.55542113287052,[],86754.51970378136,646.8024219367752,True
VS11,Square/Rect Tubes,7,7117541.97,107.63,107.36,0.26999999999999424,0.0,21022.792499999763,0.0,-1153579.703724739,-0.0009083400119797977,6,1.8571428571428572,77547.01,79509.11,48258.64990328338,0.6223147727202297,0.25085942581064224,85.71428571428571,0.579652359091123,-0.09083400119797977,0.35290414323947217,0.7314050445852145,1.7542892156862744,1.7634408602150538,0.7096787220424261,0.9819051603032114,0.9211767647110166,4.949009299696743,100.0,93.29577317037926,81.20454656796382,86.21604490523704,90.86828891563319,[],69281.44240328314,973.3900087319493,False
VS11,Structural Steel,4,7622061.4,96.25999999999999,95.69,0.5700000000000038,0.0,49590.838000000454,0.0,-259671.64055700134,-0.11545347310537754,3,2.0,63733.435,86551.61,70561.92114843606,1.107141348154796,0.5921462705173529,75.0,1.1570084106539829,-11.545347310537753,0.5386020911409535,0.719847459996229,1.7834967320261437,1.7732793522267207,1.009623532609687,1.472881334942787,-3.8323811174703284,5.830589040692322,98.78292486598733,92.32218929238361,61.20822586347976,100.0,88.01748124876204,[],120152.75914843651,1576.381412362232,True
VS12,Angles & Channels,4,8313285.07,91.80000000000001,88.55000000000001,3.249999999999997,1.6400000000000001,295914.84859999956,169736.9522,1032006.9196269684,0.08742056637323724,4,5.75,85047.84,81486.91,1453498.7678890293,17.09036664410324,3.540305010893243,100.0,21.152305639868143,8.742056637323724,3.5641085210619914,0.7113026493123651,5.3824640967498105,1.7416666666666667,13.447221336591525,1.9498939866506468,3.830518834882275,4.309025190384596,0.0,0.0,0.0,37.72701040238273,7.5454020804765465,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1919150.568689029,23085.345354204594,True
VS12,CR Sheets,6,8823151.379999999,101.24,98.01,3.2300000000000013,2.16,283914.72520000016,191930.4345,1156730.0197394835,0.15978068888464744,6,4.833333333333333,91360.23000000001,81210.705,758646.0870653371,8.303898611740983,3.1904385618332687,100.0,10.676358138701135,15.978068888464744,3.368944365180415,0.7884562788332824,4.949288806431664,1.6705426356589148,9.13399257291436,1.1175594422605428,8.670441481403095,2.9946127341416036,0.0,0.0,0.0,0.0,0.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1234491.2467653374,13991.500242913631,False
VS12,ERW Pipes,9,13849163.04,183.15,176.44,6.710000000000004,2.62,514298.3510000006,197537.8192,-1784702.8257275731,-0.11784258237063423,9,4.555555555555555,59836.6,92247.4,307406.57491203997,5.137433860079616,3.663663663663666,100.0,4.3966412718655725,-11.784258237063423,3.634909258496996,0.8606405037702413,4.745869776482022,1.8619246861924685,5.427538636902951,1.0307966997896014,-7.61084865492323,1.2392765482212764,0.0,0.0,0.0,100.0,20.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1019242.7451120405,7359.598137217399,False
VS12,Fasteners & Fittings,6,12655321.88,159.10999999999999,153.32999999999998,5.779999999999998,4.61,451476.34200000006,388551.0088,-1109954.3526782035,-0.10005347157010579,6,6.0,77997.23000000001,90947.28,1085881.1436989112,13.922047535520313,3.632706932310979,100.0,12.086380705354669,-10.00534715701058,3.6101816581682566,0.6608902615277615,5.5856524427953,1.9425287356321839,9.903095791089015,0.9250530699946431,-5.50233090703799,1.8480269950795833,0.0,0.0,0.0,100.0,20.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1925908.4944989113,15218.170764526703,False
VS12,GI Pipes,8,22515074.95,285.69,275.68,10.009999999999991,5.19,804229.7487000003,435713.8041,-318878.95685974555,-0.03961767141803495,8,3.25,70125.745,82599.9325,639083.0059897597,9.113386331792407,3.5037978228149362,100.0,5.188401890522492,-3.9617671418034948,3.534318402192649,0.8113484045650325,3.9570905285191,1.7452471482889733,5.994075738002392,1.0856301861243616,-2.475976474598644,4.14215938962826,0.0,19.869062742618404,0.0,100.0,24.967265685654603,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1879026.55878976,8345.637591536244,False
VS12,GI Sheets,9,19352449.35,244.43,235.39,9.039999999999996,4.48,717384.9125000001,404845.87850000005,-268955.75485094974,0.025058746062762302,9,4.333333333333333,76202.52,83770.24,1238587.83661196,16.253896020918468,3.698400360021272,100.0,8.80831641994922,2.50587460627623,3.657239991869743,0.823990501850067,4.6030126336248784,1.9690265486725664,8.263615517813866,1.3393373707505076,1.5756653157951177,4.348862850517769,0.0,0.0,0.0,75.3079023871687,15.06158047743374,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2360818.6276119603,12199.06888743238,False
VS12,GI Wire,5,10260923.92,125.78,121.56,4.220000000000001,4.37,347743.02740000054,355475.0601,-117336.16005021776,0.14158574578088418,5,6.4,88418.41,85088.38,825816.3432095858,9.339868735590084,3.35506439815551,100.0,11.27827306317052,14.158574578088418,3.46910786367625,0.7928518581395263,5.74421768707483,1.9775280898876404,9.280713478570375,0.9750811560699817,7.029931585508767,3.049089196998296,0.0,0.0,0.0,0.0,0.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1529034.4307095865,14901.52780227988,False
VS12,HR Coils,13,36721494.48,402.35,388.59000000000003,13.760000000000005,10.53,1213410.4336999985,966041.0781,4830202.213042067,0.04540524196293205,13,4.076923076923077,80850.81,80489.33499999999,858422.1826157084,10.617360328433426,3.419908040263453,100.0,5.442075279454804,4.540524196293205,3.4652533983005465,0.7659538489832981,4.357898715041572,1.9323843416370108,5.95348600570909,1.0275266204297402,3.2518476398031804,6.042133537357304,0.0,6.508789858536002,0.0,47.37153032036764,11.101503528707529,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",3037873.694415707,8272.739814743258,False
VS12,Hex Bars,6,8384642.34,103.06,98.93,4.1299999999999955,3.84,329966.8893999996,296682.53609999997,-559315.638976096,-0.04496793395356947,6,4.0,78170.73,90344.505,152250.60743751447,1.9476677195865317,4.007374345041719,100.0,5.850265561090197,-4.4967933953569466,3.814545701475933,0.750579496975409,4.494743351886209,1.728744939271255,6.501578439672031,0.6783321114707905,-2.497665218863282,2.0995196224827377,0.0,1.947301963714787,0.0,100.0,20.486825490928698,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",778900.032937514,9289.603555558626,False
VS12,MS Flats,11,26847446.98,296.04,284.93,11.109999999999989,8.26,1017562.9401999996,719879.2861,2133747.0354713197,0.07718888280085018,11,5.363636363636363,88474.79,88991.78,764211.070189564,8.63761383541644,3.752871233617075,100.0,5.93044391093126,7.718888280085018,3.6998337634857985,0.835588215786445,5.277636054421769,2.006644518272425,6.353165780630938,1.025137757196309,5.275888377848799,4.231608669949848,0.0,0.0,0.0,13.637518019607331,2.727503603921466,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2501653.296489564,9318.030494121731,False
VS12,MS Pipes,7,15192617.56,165.73000000000002,160.75,4.980000000000002,3.2199999999999998,443462.84820000007,257164.2122,2690125.397328396,0.2928533427877383,7,6.714285714285714,98815.19,73911.095,955975.652284168,9.674379539058398,3.0048874675677317,100.0,8.021386960533995,29.285334278773828,3.2458307432465894,0.7744255024799029,6.036848072562358,1.9185185185185185,7.713789849465759,1.2470140641608212,17.041981909671865,6.597865126401695,0.0,0.0,0.0,0.0,0.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1656602.712684168,10903.997985480573,False
VS12,MS Rods,9,29392549.92,315.07,302.45,12.620000000000003,8.43,1179076.6560000011,771433.0334000001,4317516.786174992,0.1549948338584305,9,5.222222222222222,86991.89,81152.645,975145.9498073068,11.209619078368188,4.0054591043260235,100.0,6.493509366297963,15.49948338584305,3.854634898922797,0.788919666446106,5.17444120505345,1.8925081433224755,6.7755252690380585,1.1907554122490775,9.928699531230931,4.23647940347009,0.0,0.0,0.0,0.0,0.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2925655.639207308,9953.731973477272,False
VS12,MS Sheets,12,23433074.45,318.48,306.36,12.120000000000001,7.5,895219.083,575435.8069000001,-2284816.4590724315,-0.05547921089835376,12,5.75,72997.98999999999,85099.04,429483.4663396116,5.8834971529984825,3.8055764883195176,100.0,4.368552406645281,-5.547921089835376,3.7401573238717156,0.8023629291376927,5.555422168867547,1.8790035587188612,5.225788138211443,1.0203835613807282,-3.945212359610525,3.3331616484574305,0.0,0.0,0.0,100.0,20.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1900138.3562396117,8108.788116104893,False
VS12,SS Pipes,9,25074038.16,302.75,293.63,9.119999999999994,10.95,793411.5395999998,947423.6921999999,2024121.625076125,0.07504651418197678,9,4.777777777777778,85253.62,78343.28,521665.68315984454,6.118985717672101,3.012386457473161,100.0,5.81309325262136,7.504651418197677,3.216231054517386,0.7141696463660475,4.888726919339164,1.8642857142857143,6.338114910245957,0.9358124398726226,4.789164694887477,5.667625820953892,0.0,0.0,0.0,21.74957940229604,4.349915880459208,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2262500.914959844,9023.280975017246,False
VS12,SS Sheets,7,13231955.94,141.67000000000002,136.9,4.77,3.3200000000000003,475391.6813000003,268826.6406,1820840.6746252875,0.22250183495570067,7,6.428571428571429,99309.04,74788.455,1870687.8388232207,18.83703476363502,3.366979600479988,100.0,16.18483182150111,22.250183495570067,3.4570511541120723,0.7465648567993546,5.870181405895692,1.870503597122302,12.475799351696578,1.2767407456151725,12.938143952803003,4.2377431374054195,0.0,0.0,0.0,0.0,0.0,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2614906.160723221,19762.053112785845,False
VS12,Spring Steel,13,31578679.68,386.13,370.69,15.440000000000005,8.38,1250696.4182000011,669704.6248,196706.35305340306,0.01602282502569632,13,4.769230769230769,83587.05,83912.005,156655.81767769798,1.8741637332301833,3.998653303291639,100.0,2.7662369454881937,1.6022825025696321,3.883236088265347,0.804445441279379,4.857898715041572,1.7963636363636364,4.020936097844316,0.7936961818042867,1.1297841943361555,4.334171972882552,0.0,0.0,0.0,82.73925441148472,16.547850882296945,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2077056.860677699,6577.40248080473,False
VS12,Square/Rect Tubes,5,8802255.27,101.24,98.27,2.970000000000002,2.1100000000000003,246258.52920000054,218279.2163,745311.3072107105,0.04418394521337591,5,5.4,61370.92,80689.1,850662.6360156301,13.861005114729094,2.933623073883842,100.0,16.252167614459243,4.418394521337591,3.2583872015404163,0.7314050445852145,5.24421768707483,1.7634408602150538,11.767660754214736,0.9819051603032114,2.1598415571333534,4.949009299696743,0.0,0.0,0.0,65.57163169819809,13.114326339639618,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",1315200.3815156305,14941.62962983043,False
VS12,Structural Steel,8,19657396.82,245.97,236.99,8.980000000000004,5.1899999999999995,675186.8673999998,394106.0911,-73009.26144234923,0.038027880561866984,8,5.75,77794.16,88108.60250000001,1099764.2923709804,14.136848991890655,3.65085172988576,100.0,8.155132702599543,3.8027880561866985,3.624813114236233,0.719847459996229,5.495552066980638,1.7732793522267207,7.819756237742116,1.472881334942787,2.302211339549167,5.830589040692322,0.0,0.0,0.0,63.198801991267864,12.639760398253573,"[""short_delivery"", ""late_delivery"", ""quality_rejection""]",2169057.2508709803,11034.305664848354,False
VS13,Angles & Channels,11,31208233.23,335.41,333.38,2.030000000000003,0.0,188332.39850000007,0.0,3764874.047495199,0.13884440961396782,6,1.2727272727272727,89329.15,81864.44,36131.00705970834,0.40447051225393216,0.6052294207089839,54.54545454545455,0.12132416829261869,13.884440961396782,0.5847101480269434,0.7113026493123651,1.3686974789915967,1.7416666666666667,0.24226166735243088,1.9498939866506468,10.025893050977402,4.309025190384596,95.70905440692133,100.0,100.0,0.0,78.7127163220764,[],224463.40555970842,719.2441940094678,False
VS13,CR Sheets,7,13786789.34,149.98,148.89,1.0899999999999963,0.0,101181.3898999999,0.0,1212953.125126676,0.1156411909772062,4,1.4285714285714286,86571.28,86675.20000000001,35754.66885906049,0.4130084348881118,0.7267635684757944,57.142857142857146,0.27739165483787487,11.564119097720619,0.6487653099969027,0.7884562788332824,1.4915966386554622,1.6705426356589148,0.37361353419043436,1.1175594422605428,7.386189327026513,2.9946127341416036,91.43871027559071,100.0,100.0,0.0,77.43161308267722,[],136936.0587590604,993.241104814476,False
VS13,ERW Pipes,6,10416576.3,122.74000000000001,122.13999999999999,0.6000000000000076,0.0,47360.380400000126,0.0,402562.1146911852,-0.062357998310308055,4,1.5,72059.66,81416.16,261330.5397892948,3.6265858011166694,0.48883819455760763,66.66666666666667,2.9692040290786554,-6.235799831030805,0.5118970825434471,0.8606405037702413,1.5362872421695952,1.8619246861924685,1.8506222728083657,1.0307966997896014,-2.702669158719183,1.2392765482212764,100.0,100.0,5.141643183567856,100.0,76.28541079589196,[],308690.9201892949,2963.458542412778,False
